transaction_id,customer_id,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag,event_time_unix,predicted_high_risk_flag,probability_0,probability_1,risk_bucket
6026,440912,Mobile App,South,Retail,Known,1928.29,2,6,1392.39,0,0,0,1,0,1735692180.0,0,0.9615340572180476,0.0384659427819524,Low
6027,611760,POS,South,SME,Known,4626.12,0,5,3992.76,0,0,0,0,0,1735713360.0,0,0.998611274877937,0.001388725122063,Low
6028,135903,Mobile App,North,Retail,Known,960.3,2,5,926.35,0,0,0,0,0,1735738380.0,0,0.99548561518811,0.0045143848118898,Low
6029,303561,POS,East,Retail,New,3519.26,1,6,3868.36,0,0,1,1,0,1735697280.0,1,0.7234028169747327,0.2765971830252672,Low
6030,715324,Mobile App,North,Retail,Known,2971.76,3,8,2617.48,0,0,0,0,0,1735742640.0,0,0.9965463528825916,0.0034536471174084,Low
6031,712242,Mobile App,South,SME,Known,2067.82,1,5,2092.14,0,0,0,1,0,1735696140.0,0,0.9756084967141292,0.0243915032858708,Low
6032,612493,Mobile App,South,SME,Known,1613.36,1,17,1591.59,0,0,0,0,0,1735747380.0,0,0.9963430839552876,0.0036569160447123,Low
6033,527530,POS,South,Retail,Known,1422.03,1,6,861.09,0,0,0,0,0,1735712340.0,0,0.9967805672577776,0.0032194327422222,Low
6034,541441,Mobile App,South,Retail,Known,94.96,4,12,99.92,0,0,0,0,0,1735731120.0,0,0.9962143506054172,0.0037856493945827,Low
6035,969446,Web,West,SME,Known,2967.16,1,4,2791.5,0,0,0,1,0,1735779360.0,0,0.9750552080818528,0.0249447919181472,Low
6036,528395,Mobile App,South,Corporate,Known,1218.71,1,4,1222.07,0,0,0,1,0,1735708440.0,0,0.968195805683242,0.0318041943167578,Low
6037,741593,Web,East,Retail,Known,2320.76,0,9,1633.76,0,0,0,1,0,1735699140.0,0,0.969012690435744,0.030987309564256,Low
6038,605633,Mobile App,North,Retail,Known,418.91,1,10,330.79,0,0,0,0,0,1735762260.0,0,0.9965227140021304,0.0034772859978695,Low
6039,518554,Mobile App,East,Corporate,Known,1145.44,0,5,778.85,0,0,0,1,0,1735695900.0,0,0.9736274862565444,0.0263725137434556,Low
6040,585651,Mobile App,South,Retail,Known,482.93,3,12,492.96,0,0,0,0,0,1735725480.0,0,0.99635617709626,0.0036438229037399,Low
6041,300753,Web,East,Retail,Known,6927.55,0,4,6574.95,0,0,0,1,0,1735782000.0,0,0.949669471936908,0.050330528063092,Low
6042,132101,Mobile App,West,Retail,Known,2547.15,1,6,1817.69,0,0,0,0,0,1735729980.0,0,0.9956626980456846,0.0043373019543154,Low
6043,102775,Mobile App,North,SME,New,5999.98,0,6,5674.5,0,0,1,1,0,1735697400.0,1,0.7619083035909037,0.2380916964090963,Low
6044,735785,Mobile App,South,Corporate,New,483.73,2,4,401.31,0,0,1,1,0,1735695540.0,1,0.753013094239753,0.2469869057602469,Low
6045,590399,Mobile App,East,Retail,Known,3020.53,2,7,2639.29,0,0,0,1,0,1735700040.0,0,0.9707831314700232,0.0292168685299767,Low
6046,145619,Web,West,Retail,Shared,1338.48,0,5,946.48,0,0,0,1,0,1735707420.0,0,0.974519139359687,0.025480860640313,Low
6047,352388,Mobile App,West,Retail,Known,3707.22,3,5,3226.23,0,0,0,1,0,1735695840.0,0,0.9666251296480732,0.0333748703519267,Low
6048,512755,Mobile App,West,SME,Known,432.99,3,8,323.89,0,0,0,0,0,1735747140.0,0,0.9967204013594496,0.0032795986405504,Low
6049,857634,POS,North,Retail,New,1370.21,0,5,1122.41,0,0,1,1,0,1735705440.0,1,0.7247134616395785,0.2752865383604215,Low
6050,943556,Mobile App,East,SME,Known,1366.54,3,7,1186.33,0,0,0,1,0,1735788600.0,0,0.9755575259835902,0.0244424740164097,Low
6051,165149,Mobile App,East,Retail,Known,2717.52,2,5,2442.58,0,0,0,0,0,1735756080.0,0,0.9962599198772638,0.0037400801227361,Low
6052,126616,Web,North,Retail,Known,1189.49,3,13,803.71,0,0,0,1,0,1735775760.0,0,0.9639795302706016,0.0360204697293983,Low
6053,846055,POS,West,Retail,Known,5866.74,1,8,4665.1,0,0,0,1,0,1735702140.0,0,0.9804245030895864,0.0195754969104135,Low
6054,285639,Web,South,Retail,Known,606.01,1,6,403.32,0,0,0,0,0,1735720260.0,0,0.9963509789962662,0.0036490210037338,Low
6055,792459,Mobile App,East,Retail,Known,283.9,3,5,180.29,0,0,0,1,0,1735703520.0,0,0.965601334438742,0.0343986655612579,Low
6056,306903,Mobile App,South,SME,Known,342.66,1,6,313.77,0,0,0,1,0,1735700280.0,0,0.9684374821858572,0.0315625178141426,Low
6057,331318,Mobile App,West,Retail,Known,5369.71,4,18,4300.66,0,0,0,0,0,1735723200.0,0,0.9965040657314976,0.0034959342685023,Low
6058,948231,POS,North,Retail,Known,580.64,3,10,362.04,0,0,0,0,0,1735750920.0,0,0.9970015814615408,0.0029984185384591,Low
6059,452365,POS,South,Retail,Known,1403.2,1,6,900.63,0,0,0,1,0,1735693080.0,0,0.9701629044220116,0.0298370955779885,Low
6060,387623,Mobile App,East,Retail,Known,605.52,4,9,407.03,0,0,0,1,0,1735701180.0,0,0.9618426188530624,0.0381573811469374,Low
6061,461309,Mobile App,East,Retail,Known,2992.2,2,9,2274.04,0,0,0,1,0,1735697820.0,0,0.9678357460595944,0.0321642539404054,Low
6062,155863,Mobile App,North,Retail,New,2172.89,1,3,2261.97,0,0,1,0,0,1735747200.0,0,0.9365806877620688,0.0634193122379312,Low
6063,273115,POS,West,Retail,Known,961.94,2,3,1003.77,0,0,0,1,0,1735787100.0,0,0.9766804099681264,0.0233195900318735,Low
6064,969001,Web,East,Retail,Known,2654.87,0,2,2820.48,0,0,0,1,0,1735692540.0,0,0.98123876111122,0.0187612388887801,Low
6065,595654,POS,East,Retail,Shared,1198.54,1,5,1078.62,0,0,0,1,0,1735706760.0,0,0.9739892482253236,0.0260107517746764,Low
6066,603323,Web,North,Retail,Known,2149.48,1,6,1998.04,0,0,0,1,0,1735778100.0,0,0.9672076088713272,0.0327923911286727,Low
6067,508624,POS,South,Retail,Known,4359.51,0,6,4058.47,0,0,0,1,0,1735704780.0,0,0.9710893474220372,0.0289106525779628,Low
6068,877635,Mobile App,West,Retail,Known,414.19,1,6,325.72,0,0,0,0,0,1735734480.0,0,0.9964938097019214,0.0035061902980786,Low
6069,813340,Mobile App,South,Retail,Known,4631.58,3,9,3346.57,0,0,0,1,0,1735693380.0,0,0.9675401532503288,0.0324598467496712,Low
6070,378495,Mobile App,West,Retail,Known,3118.13,4,7,2092.94,0,0,0,1,0,1735710720.0,0,0.9621624694294628,0.0378375305705371,Low
6071,235203,Call Center,South,Retail,New,1271.52,1,4,1081.22,0,0,1,0,0,1735714740.0,0,0.95737655582146,0.0426234441785401,Low
6072,347908,Mobile App,South,SME,Known,2334.76,1,4,2363.23,0,0,0,0,0,1735740600.0,0,0.9967208878781012,0.0032791121218988,Low
6073,931257,Mobile App,East,Retail,New,4297.5,2,7,4513.82,0,0,1,1,0,1735701840.0,1,0.7840510432068272,0.2159489567931728,Low
6074,897781,POS,South,Retail,Known,4469.79,3,4,4162.93,0,0,0,1,0,1735700640.0,0,0.9687576107874528,0.031242389212547,Low
6075,292003,POS,West,Retail,Known,1173.5,1,6,1288.62,0,0,0,1,0,1735702560.0,0,0.9726875118026308,0.0273124881973692,Low
6076,930686,POS,North,Retail,Known,2869.18,3,7,1736.24,0,0,0,0,0,1735718760.0,0,0.9981961940072392,0.0018038059927608,Low
6077,924657,Mobile App,North,Retail,New,1947.06,2,7,2118.05,0,0,1,0,0,1735764720.0,0,0.941329521300314,0.0586704786996859,Low
6078,597599,POS,South,Retail,Known,9201.64,3,11,6565.63,0,0,0,0,0,1735753560.0,0,0.9981970885633176,0.0018029114366823,Low
6079,374597,Web,West,Retail,Known,512.04,0,4,438.78,0,0,0,1,0,1735691700.0,0,0.9776536802740896,0.0223463197259104,Low
6080,774174,POS,West,Retail,Known,1209.77,5,6,1233.14,0,0,0,0,0,1735765560.0,0,0.9968040413993224,0.0031959586006776,Low
6081,773623,POS,East,Retail,Known,2212.37,1,5,1413.33,0,0,0,1,0,1735693140.0,0,0.9720766344081734,0.0279233655918266,Low
6082,701982,Mobile App,North,Retail,New,3869.65,2,5,4044.16,0,0,1,1,0,1735708920.0,1,0.7516546565720481,0.2483453434279518,Low
6083,640023,Web,North,Retail,Known,1428.28,3,5,1182.05,0,0,0,0,0,1735741740.0,0,0.9963443186316988,0.0036556813683011,Low
6084,934325,Web,East,Retail,Known,3562.56,3,7,2154.53,0,0,0,1,0,1735692660.0,0,0.9728031435162784,0.0271968564837215,Low
6085,800033,POS,North,Retail,Known,608.07,3,12,501.75,0,0,0,1,0,1735691040.0,0,0.958249643676024,0.041750356323976,Low
6086,844822,Mobile App,West,Retail,Shared,536.98,3,10,325.91,0,0,0,1,0,1735704000.0,0,0.9719013134457296,0.0280986865542704,Low
6087,669354,Mobile App,South,Retail,New,287.23,0,7,252.42,0,0,1,0,0,1735736700.0,0,0.9474443491923344,0.0525556508076656,Low
6088,855675,Web,South,Retail,New,499.08,2,8,360.72,0,0,1,0,0,1735716120.0,0,0.9228280213532152,0.0771719786467847,Low
6089,234445,Web,West,Retail,Shared,1081.49,1,4,1028.12,0,0,0,1,0,1735708980.0,0,0.9760428719200708,0.0239571280799291,Low
6090,503551,POS,South,Retail,Known,1496.37,2,5,1143.59,0,0,0,0,0,1735749960.0,0,0.9967544124740432,0.0032455875259568,Low
6091,897124,Web,East,SME,New,4941.24,2,6,3188.38,0,0,1,0,0,1735741980.0,0,0.953679219023101,0.046320780976899,Low
6092,669829,Mobile App,North,Retail,Known,2170.84,1,7,1767.33,0,0,0,0,0,1735745100.0,0,0.9968252137084828,0.0031747862915172,Low
6093,265129,Call Center,North,Retail,Known,1509.96,1,7,1285.79,0,0,0,0,0,1735711740.0,0,0.997053302923312,0.0029466970766879,Low
6094,691271,Web,East,Retail,Known,738.82,2,10,485.1,0,0,0,1,0,1735690260.0,0,0.9739119170143764,0.0260880829856235,Low
6095,774943,Web,South,Retail,Known,835.22,3,11,825.36,0,0,0,1,0,1735696380.0,0,0.967167867995119,0.0328321320048809,Low
6096,253837,POS,South,SME,Shared,17190.44,0,7,18163.44,0,0,0,0,0,1735738260.0,0,0.9978281643080852,0.0021718356919147,Low
6097,814647,Web,East,SME,Known,441.46,0,3,328.36,0,0,0,0,0,1735739940.0,0,0.9963431585902036,0.0036568414097965,Low
6098,971535,Web,West,SME,Known,2194.18,5,10,1457.5,0,0,0,0,0,1735818660.0,0,0.996824676865931,0.0031753231340689,Low
6099,835035,Mobile App,North,SME,Known,1543.27,2,9,1057.86,0,0,0,1,0,1735697160.0,0,0.9738418705196348,0.0261581294803653,Low
6100,277597,Call Center,South,Retail,Known,2636.35,2,6,2685.02,0,0,0,1,0,1735694280.0,0,0.9665304085305908,0.0334695914694091,Low
6101,793590,Mobile App,South,Retail,Known,1229.88,1,6,943.82,0,0,0,1,0,1735694940.0,0,0.974683358388569,0.0253166416114309,Low
6102,512736,Mobile App,West,Retail,New,284.36,1,4,248.59,0,0,1,1,1,1735696920.0,1,0.6937062012681516,0.3062937987318484,Medium
6103,578454,POS,North,Retail,New,107.97,1,6,115.86,0,0,1,0,0,1735716660.0,0,0.9413175228184713,0.0586824771815287,Low
6104,545150,Web,South,Retail,Known,866.96,3,7,808.75,0,0,0,0,0,1735822680.0,0,0.9966735175420428,0.0033264824579572,Low
6105,387710,Mobile App,West,Retail,Shared,1703.15,3,4,1078.37,0,0,0,0,0,1735721640.0,0,0.9965526249270732,0.0034473750729269,Low
6106,959625,Mobile App,North,SME,Known,3064.15,5,11,2777.65,0,0,0,0,0,1735716180.0,0,0.9959711536914946,0.0040288463085053,Low
6107,596440,Call Center,West,Retail,Known,1918.68,2,9,1203.93,0,0,0,0,0,1735729860.0,0,0.9973634428838108,0.0026365571161892,Low
6108,523350,Web,North,SME,New,499.83,2,11,456.48,0,0,1,1,0,1735692360.0,1,0.8060142479331971,0.1939857520668028,Low
6109,503561,Mobile App,South,Retail,Known,18286.99,1,9,18683.99,0,0,0,0,0,1735750380.0,0,0.9980827620386984,0.0019172379613015,Low
6110,876372,POS,South,Retail,Shared,1422.04,6,14,1374.92,1,0,0,0,0,1735727040.0,0,0.8354350374579382,0.1645649625420617,Low
6111,745303,Web,North,Retail,New,6085.8,4,7,3977.1,0,0,1,1,0,1735696320.0,1,0.7298933617401577,0.2701066382598423,Low
6112,272257,Mobile App,West,Retail,Known,1892.33,2,5,1169.78,0,0,0,0,0,1735725420.0,0,0.9967658500431096,0.0032341499568905,Low
6113,870824,Mobile App,East,Retail,Known,1734.99,1,4,1124.25,0,0,0,0,0,1735722240.0,0,0.9961618685871338,0.0038381314128661,Low
6114,324021,Web,East,Corporate,Known,2480.7,2,7,1616.84,0,0,0,1,0,1735692000.0,0,0.9716577900837018,0.0283422099162982,Low
6115,755244,Web,West,Retail,Known,4133.46,3,5,3329.14,0,0,0,1,0,1735700760.0,0,0.969329604934144,0.0306703950658559,Low
6116,695032,Mobile App,South,Retail,Known,4684.9,6,11,5144.42,1,0,0,1,0,1735707420.0,1,0.4813453378850831,0.5186546621149168,Medium
6117,395599,Web,North,Retail,Known,1912.96,3,7,1243.91,0,0,0,1,0,1735699680.0,0,0.96597072321487,0.0340292767851301,Low
6118,608433,Mobile App,West,Retail,New,1130.95,1,4,950.68,0,0,1,1,1,1735699620.0,1,0.7219018243538198,0.2780981756461801,Low
6119,416363,Call Center,North,Retail,Known,705.82,1,2,580.91,0,0,0,0,0,1735720200.0,0,0.9971239151398716,0.0028760848601283,Low
6120,932423,Mobile App,North,Retail,Known,2458.24,2,10,2372.03,0,0,0,0,0,1735712460.0,0,0.9965778288114469,0.0034221711885531,Low
6121,697904,Web,East,Retail,Known,1449.58,2,6,1116.42,0,0,0,0,0,1735729200.0,0,0.9949583302482332,0.0050416697517668,Low
6122,711726,Web,South,Retail,New,750.2,2,9,701.26,0,0,1,0,0,1735802340.0,0,0.9455177572816812,0.0544822427183187,Low
6123,216841,Web,South,Retail,Known,940.77,1,2,1029.43,0,0,0,0,0,1735728480.0,0,0.9966766405724564,0.0033233594275434,Low
6124,764846,Mobile App,East,Retail,Known,547.92,0,4,591.41,0,0,0,0,0,1735720980.0,0,0.9957120830299068,0.0042879169700931,Low
6125,269934,Mobile App,West,SME,Known,2188.61,5,8,1330.85,0,0,0,0,0,1735757280.0,0,0.9967278979360954,0.0032721020639046,Low
6126,877022,Call Center,North,Retail,Known,918.0,1,3,709.65,0,0,0,0,0,1735725540.0,0,0.9971423116714122,0.0028576883285878,Low
6127,683158,Mobile App,East,Retail,Known,1517.84,4,11,961.36,0,0,0,1,0,1735696080.0,0,0.9645792218084276,0.0354207781915723,Low
6128,186694,POS,East,SME,Known,2463.65,5,8,1927.74,0,0,0,1,0,1735703160.0,0,0.9744546054575326,0.0255453945424673,Low
6129,337068,Mobile App,South,SME,Known,142.03,3,11,113.99,0,0,0,0,0,1735737180.0,0,0.9961933742574696,0.0038066257425305,Low
6130,930288,Mobile App,West,Retail,Shared,130.18,2,6,90.51,0,0,0,0,0,1735737840.0,0,0.9968927944296824,0.0031072055703176,Low
6131,201407,Web,East,Retail,Known,1421.26,2,11,1498.74,0,0,0,0,0,1735845960.0,0,0.995424328737882,0.0045756712621178,Low
6132,593960,Mobile App,North,Retail,Known,2790.74,3,9,2684.92,0,0,0,0,0,1735725060.0,0,0.996487912098808,0.0035120879011919,Low
6133,655667,Call Center,East,Retail,Known,3741.27,2,7,3026.28,0,0,0,0,0,1735772280.0,0,0.9970762471038932,0.0029237528961066,Low
6134,951161,POS,North,Retail,Known,1402.01,2,8,1538.67,0,0,0,1,0,1735691580.0,0,0.97516916111384,0.02483083888616,Low
6135,521594,POS,West,Retail,Known,3110.31,2,6,2172.63,0,0,0,0,0,1735719660.0,0,0.9982424013017028,0.001757598698297,Low
6136,336500,Web,East,SME,Known,2113.12,2,2,1281.67,0,0,0,1,0,1735780440.0,0,0.9615596465250706,0.0384403534749293,Low
6137,678641,Mobile App,North,Retail,Known,2203.54,3,6,2367.12,0,0,0,1,0,1735701780.0,0,0.970043682162019,0.029956317837981,Low
6138,805356,Web,South,Retail,New,3347.44,1,7,3433.67,0,0,1,1,0,1735695600.0,1,0.7826473249885904,0.2173526750114096,Low
6139,900463,POS,South,Retail,Shared,920.03,5,8,732.18,0,0,0,1,0,1735705080.0,0,0.9639038127483386,0.0360961872516614,Low
6140,311144,Mobile App,East,Retail,Known,395.27,1,7,369.99,0,0,0,0,0,1735746120.0,0,0.996078765417769,0.003921234582231,Low
6141,690270,POS,South,Retail,Known,653.21,4,11,716.52,0,0,0,1,0,1735692780.0,0,0.9692450910252598,0.0307549089747401,Low
6142,136683,Web,East,SME,New,1844.6,1,5,1887.76,0,0,1,0,0,1735722600.0,0,0.935634763052132,0.0643652369478678,Low
6143,214091,Web,North,Retail,Known,1231.86,2,7,1204.56,0,0,0,1,0,1735694820.0,0,0.966826096551404,0.0331739034485959,Low
6144,217797,Web,North,Retail,Known,378.55,1,6,321.89,0,0,0,1,0,1735710180.0,0,0.9711120318480192,0.0288879681519807,Low
6145,510834,POS,West,Retail,Known,1056.26,3,10,747.22,0,0,0,0,0,1735811280.0,0,0.996949011495844,0.003050988504156,Low
6146,630875,Mobile App,South,Retail,Shared,5575.1,4,11,3840.8,0,0,0,1,0,1735697400.0,0,0.9599918359428358,0.0400081640571642,Low
6147,424934,Mobile App,West,Retail,Known,2839.18,2,10,2198.88,0,0,0,1,0,1735690800.0,0,0.965508764233172,0.034491235766828,Low
6148,393624,Web,East,Retail,New,1243.09,3,9,1262.75,0,0,1,1,1,1735709640.0,1,0.6210483056155873,0.3789516943844126,Medium
6149,853890,Web,North,Retail,Known,1400.17,4,7,1205.16,0,0,0,0,0,1735720620.0,0,0.996769310524004,0.003230689475996,Low
6150,775887,POS,East,Retail,Known,2440.15,2,5,2306.99,0,0,0,1,0,1735702260.0,0,0.9741710462219076,0.0258289537780924,Low
6151,385713,Mobile App,West,SME,Known,557.13,0,5,500.95,0,0,0,0,0,1735717680.0,0,0.9969173032048012,0.0030826967951988,Low
6152,897583,POS,South,Retail,Known,1315.0,2,4,933.12,0,0,0,0,0,1735799940.0,0,0.9970954237799088,0.002904576220091,Low
6153,564310,Web,East,Retail,Known,3997.93,3,4,4306.64,0,0,0,1,0,1735703040.0,0,0.9674874731168244,0.0325125268831756,Low
6154,290246,Web,West,Corporate,Known,3015.35,3,4,2606.77,0,0,0,1,0,1735702920.0,0,0.9642827885295068,0.0357172114704931,Low
6155,669027,Mobile App,South,SME,New,5791.54,2,8,3909.78,0,0,1,0,0,1735713300.0,0,0.961859994819905,0.038140005180095,Low
6156,657242,Web,East,Retail,New,1472.31,2,11,1567.6,0,0,1,0,0,1735715640.0,0,0.9443553695218266,0.0556446304781733,Low
6157,868223,Web,West,Retail,Known,1065.91,3,9,1140.12,0,0,0,1,0,1735689600.0,0,0.9618696378044014,0.0381303621955986,Low
6158,209373,Mobile App,West,Retail,Known,667.94,1,9,605.52,0,0,0,0,0,1735724040.0,0,0.9965921681408806,0.0034078318591194,Low
6159,658988,Web,South,SME,Shared,1295.91,1,2,1218.07,0,0,0,0,0,1735903260.0,0,0.9965685095231444,0.0034314904768556,Low
6160,223728,Mobile App,East,SME,Known,2405.57,3,11,1632.05,0,0,0,1,0,1735702020.0,0,0.962384048068099,0.037615951931901,Low
6161,953220,Web,East,Retail,Known,605.74,2,6,481.05,0,0,0,0,0,1735725420.0,0,0.9960185060653164,0.0039814939346836,Low
6162,695333,Web,West,Retail,Known,1612.52,5,14,1528.84,0,0,0,1,0,1735689720.0,0,0.9551735797061712,0.0448264202938286,Low
6163,531058,Web,East,Retail,Known,3456.0,3,6,2230.34,0,0,0,0,0,1735722960.0,0,0.9979693435687624,0.0020306564312374,Low
6164,769260,Mobile App,South,Retail,Known,478.18,8,14,519.91,1,0,0,1,1,1735710900.0,1,0.3984129593605331,0.6015870406394669,High
6165,966491,Mobile App,West,Retail,Known,662.01,3,8,568.25,0,0,0,0,0,1735716780.0,0,0.9964109307572894,0.0035890692427106,Low
6166,626169,POS,West,Retail,Known,4258.92,2,8,2776.46,0,0,0,0,0,1735717860.0,0,0.998304765315698,0.0016952346843019,Low
6167,907221,Mobile App,East,Retail,Known,4506.06,2,10,4231.46,0,0,0,1,0,1735696560.0,0,0.973469592104615,0.0265304078953849,Low
6168,488227,POS,West,Retail,Known,186.42,5,9,161.11,0,0,0,0,0,1735742460.0,0,0.9970091887123924,0.0029908112876077,Low
6169,188059,Mobile App,South,SME,Known,822.33,4,9,546.31,0,0,0,0,0,1735718760.0,0,0.996148371656132,0.0038516283438678,Low
6170,838854,POS,North,SME,Known,599.37,0,3,431.56,0,0,0,1,0,1735700880.0,0,0.9843619254834868,0.0156380745165132,Low
6171,932583,Mobile App,West,Retail,Shared,1745.46,1,4,1844.99,0,0,0,1,0,1735789320.0,0,0.9820158409433072,0.0179841590566929,Low
6172,542136,Web,East,Retail,New,1340.42,3,8,1273.82,0,0,1,1,0,1735690020.0,1,0.7472462704118099,0.2527537295881901,Low
6173,733676,POS,East,Retail,Known,2788.46,1,4,2964.72,0,0,0,0,0,1735736160.0,0,0.9970665953661464,0.0029334046338537,Low
6174,298303,Mobile App,South,Retail,Known,2234.48,1,3,1978.84,0,0,0,1,0,1735706880.0,0,0.9672626083173972,0.0327373916826027,Low
6175,611162,Mobile App,East,Retail,Known,8231.93,2,5,8281.18,0,0,0,0,0,1735716180.0,0,0.9962546522794816,0.0037453477205182,Low
6176,573573,Web,East,Retail,Shared,5842.18,2,7,4280.95,0,0,0,1,0,1735701960.0,0,0.9731202005464814,0.0268797994535185,Low
6177,365406,POS,North,Retail,Shared,6038.33,1,5,6301.74,0,0,0,1,0,1735703520.0,0,0.9733312929652822,0.0266687070347177,Low
6178,429125,Mobile App,West,Retail,Known,538.82,1,6,527.96,0,0,0,1,0,1735690140.0,0,0.9647676170190908,0.0352323829809091,Low
6179,181972,POS,East,Retail,Shared,12678.4,5,13,10922.53,0,0,0,0,0,1735736700.0,0,0.997503652284152,0.002496347715848,Low
6180,437629,Web,East,SME,Known,1316.67,4,7,981.11,0,0,0,0,0,1735734240.0,0,0.9963958423817296,0.0036041576182702,Low
6181,154722,Mobile App,North,Retail,Known,1109.38,2,6,737.12,0,0,0,0,0,1735727820.0,0,0.9959534315300836,0.0040465684699163,Low
6182,975931,Mobile App,West,Corporate,Known,1811.9,0,4,1230.96,0,0,0,0,0,1735765260.0,0,0.9972672536927992,0.0027327463072008,Low
6183,281890,Mobile App,South,Retail,Known,3645.77,3,7,3595.29,0,0,0,1,0,1735772940.0,0,0.9591142195960326,0.0408857804039673,Low
6184,369045,Web,North,Retail,Known,11490.14,2,9,8966.42,0,0,0,0,0,1735718820.0,0,0.9967194922273436,0.0032805077726563,Low
6185,217473,Web,North,SME,Known,3992.82,0,9,4388.92,0,0,0,0,0,1735731120.0,0,0.9983028824942992,0.0016971175057007,Low
6186,592239,Mobile App,East,SME,Known,1956.07,1,6,2108.38,0,0,0,1,0,1735689960.0,0,0.972913270086844,0.0270867299131558,Low
6187,370741,Web,East,Retail,Known,288.05,4,10,200.43,0,0,0,0,0,1735756980.0,0,0.9963892975970512,0.0036107024029488,Low
6188,491775,Web,South,Retail,Known,3510.95,2,6,2643.49,0,0,0,0,0,1735750620.0,0,0.9970810975325244,0.0029189024674756,Low
6189,623260,Mobile App,South,Retail,Known,2808.78,3,6,2442.61,0,0,0,1,0,1735690320.0,0,0.9664361368432114,0.0335638631567885,Low
6190,950341,Call Center,South,Retail,Known,1379.74,3,8,959.38,0,0,0,0,0,1735717740.0,0,0.9971341625144272,0.0028658374855727,Low
6191,958823,POS,North,Retail,Known,3697.31,3,9,2566.1,0,0,0,1,0,1735774920.0,0,0.9702926780815266,0.0297073219184733,Low
6192,839574,Mobile App,North,Retail,Known,978.24,3,7,646.77,0,0,0,1,0,1735696800.0,0,0.9714504079054396,0.0285495920945603,Low
6193,425437,POS,North,Retail,Known,872.28,3,6,690.11,0,0,0,1,0,1735705200.0,0,0.972986591687794,0.0270134083122061,Low
6194,868184,POS,South,Retail,Known,3278.24,1,9,3307.26,0,0,0,1,0,1735704060.0,0,0.96904396941816,0.03095603058184,Low
6195,256877,Mobile App,West,Retail,Known,7852.67,4,11,5362.93,0,0,0,1,0,1735705380.0,0,0.9664807248029909,0.0335192751970091,Low
6196,584895,Mobile App,South,Retail,Known,453.69,1,7,467.91,0,0,0,1,0,1735691100.0,0,0.9686168742748814,0.0313831257251185,Low
6197,636162,Web,East,Retail,Shared,1463.08,1,5,1239.83,0,0,0,1,0,1735701360.0,0,0.9776954350899622,0.0223045649100378,Low
6198,848425,POS,North,Retail,Known,2513.32,2,8,2163.79,0,0,0,1,0,1735702140.0,0,0.9669147228339554,0.0330852771660445,Low
6199,972834,POS,East,Corporate,Known,1000.56,5,11,720.4,0,0,0,0,0,1735761900.0,0,0.9962921712080284,0.0037078287919715,Low
